CUST_NO,CALL_COUNT,MAIN_CATEGORY,SUB_CATEGORY,AVG_SENTIMENT_SCORE
881977,3,網路連線問題,無法上網,-1.0
1155142,2,帳務問題,拆機挽回,-1.0
1269941,1,經銷商問題,遠傳電信-電訪約裝,0.0
1269708,2,經銷商問題,台哥大-電訪約裝,0.0
1269736,1,經銷商問題,台哥大-電訪約裝,0.0
875254,1,網路連線問題,無法上網,0.0
1269265,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1269947,1,網路連線問題,無法上網,0.0
1102165,1,帳務問題,繳費相關問題,0.0
1270086,7,經銷商問題,台哥大-電訪約裝,-0.14285714285714285
37024,1,網路連線問題,網路品質,0.0
1168931,1,網路連線問題,無法上網,0.0
696085,1,網路連線問題,無法上網,-1.0
1234073,1,網路連線問題,無法上網,0.0
1270672,3,經銷商問題,遠傳電信-電訪約裝,0.0
1164625,1,網路連線問題,Cable modem連線,0.0
1270867,4,經銷商問題,台哥大-電訪約裝,0.0
1203413,1,網路連線問題,無法上網,0.0
1066323,1,帳務相關,拆機挽回,0.0
1271276,1,經銷商問題,遠傳電信-電訪約裝,0.0
135465,1,網路連線問題,無法上網,0.0
1271555,3,經銷商問題,台哥大-電訪約裝,0.0
1271037,6,經銷商問題,台哥大-電訪約裝,0.0
1258920,1,帳務相關,拆機挽回,0.0
1085138,1,帳務相關,拆機挽回,0.0
682822,1,帳務相關,拆機挽回,0.0
826749,2,網路連線問題,無法上網,0.5
1005824,1,網路連線問題,無法上網,-2.0
1266691,1,網路連線問題,網路品質,1.0
1269196,1,經銷商問題,遠傳電信-電訪約裝,0.0
688186,1,網路連線問題,網路品質,0.0
910916,1,網路連線問題,無法上網,0.0
708972,1,網路連線問題,連線其他相關問題,0.0
897192,4,帳務相關,拆機挽回,-0.5
1262185,3,網路連線問題,無法上網,0.3333333333333333
1036693,1,網路連線問題,無法上網,0.0
1176395,2,網路連線問題,Cable modem連線,-1.0
1210175,1,帳務相關,拆機挽回,0.0
1271078,1,經銷商問題,台哥大-電訪約裝,0.0
710218,1,網路連線問題,無法上網,1.0
744883,1,網路連線問題,無法上網,0.0
1126834,2,網路連線問題,Cable modem連線,-1.0
1140328,3,網路連線問題,無法上網,-0.3333333333333333
800595,2,帳務問題,無法上網,0.0
1212806,1,帳務相關,拆機挽回,0.0
1172355,3,經銷商問題,台哥大-人員進電,0.6666666666666666
1216121,1,網路連線問題,無法上網,0.0
900618,1,網路連線問題,無法上網,0.0
1271204,2,經銷商問題,台哥大-電訪約裝,0.0
1061198,2,網路連線問題,無法上網,-1.0
1223707,3,網路連線問題,無法上網,-0.6666666666666666
1268181,2,網路連線問題,固定Ip問題,-0.5
1236481,1,帳務相關,拆機挽回,0.0
925700,1,帳務相關,拆機挽回,0.0
697569,2,帳務問題,拆機挽回,0.0
792931,1,帳務相關,拆機挽回,0.0
1089272,1,網路連線問題,無法上網,0.0
1267989,1,經銷商問題,台哥大-電訪約裝,0.0
1269285,1,經銷商問題,台哥大-電訪約裝,0.0
1268470,4,網路連線問題,固定Ip問題,0.0
1226995,2,經銷商問題,連線其他相關問題,0.0
1269125,2,網路連線問題,無法上網,-0.5
836737,2,網路連線問題,無法上網,0.5
773044,2,經銷商問題,Cable modem連線,0.0
1056761,1,網路連線問題,無法上網,0.0
1269240,1,經銷商問題,遠傳電信-電訪約裝,0.0
1006158,1,網路連線問題,網路品質,0.0
1200234,1,網路連線問題,網路品質,0.0
1259922,1,網路連線問題,無法上網,-2.0
792522,1,網路連線問題,無法上網,0.0
99358,2,網路連線問題,無法上網,-0.5
1272372,2,經銷商問題,台哥大-電訪約裝,0.0
1069990,2,帳務問題,繳費相關問題,0.0
120107,1,帳務問題,繳費相關問題,0.0
1030974,1,帳務問題,繳費相關問題,-2.0
938114,1,網路連線問題,Cable modem連線,-1.0
1062094,1,網路連線問題,網路品質,-1.0
1036280,1,網路連線問題,連線其他相關問題,0.0
942513,1,網路連線問題,無法上網,0.0
828506,2,網路連線問題,無法上網,0.0
1230421,1,網路連線問題,網路品質,0.0
962355,1,網路連線問題,無法上網,0.0
756367,2,帳務問題,無法上網,-1.0
1270484,4,經銷商問題,台哥大-電訪約裝,0.25
1212738,2,帳務相關,拆機挽回,0.0
1268780,2,經銷商問題,台哥大-電訪約裝,0.0
1173184,1,非連線問題,用戶變更基本資料,0.0
1263048,1,網路連線問題,Cable modem連線,-1.0
1167543,1,帳務問題,服務異動,0.0
142623,2,帳務相關,拆機挽回,-0.5
1241291,1,網路連線問題,無法上網,0.0
1268725,1,經銷商問題,台哥大-電訪約裝,0.0
1267154,1,經銷商問題,台哥大-電訪約裝,0.0
1219921,1,網路連線問題,Cable modem連線,0.0
979809,1,網路連線問題,網路品質,0.0
1074380,1,帳務相關,拆機挽回,-1.0
1198960,1,帳務相關,拆機挽回,0.0
1269098,1,經銷商問題,台哥大-電訪約裝,0.0
1269419,4,經銷商問題,台哥大-電訪約裝,0.25
149957,1,網路連線問題,網路品質,0.0
84247,1,網路連線問題,無法上網,1.0
1236057,2,帳務問題,用戶要求優惠,-0.5
1179654,1,網路連線問題,連線其他相關問題,0.0
1270482,4,經銷商問題,台哥大-電訪約裝,0.0
1270485,3,經銷商問題,台哥大-電訪約裝,0.0
815593,1,網路連線問題,網路品質,0.0
770414,2,網路連線問題,無法上網,-1.0
1256402,1,網路連線問題,無法上網,-1.0
1267757,3,經銷商問題,台哥大-電訪約裝,0.0
1271427,1,經銷商問題,遠傳電信-電訪約裝,0.0
859306,1,網路連線問題,無法上網,0.0
1267976,1,經銷商問題,台哥大-電訪約裝,1.0
691880,1,帳務相關,拆機挽回,0.0
88085,2,網路連線問題,無法上網,0.0
1180759,1,經銷商問題,遠傳電信-電訪約裝,0.0
1237437,1,網路連線問題,網路品質,-1.0
1237725,1,網路連線問題,無法上網,-1.0
144788,1,網路連線問題,Cable modem連線,0.0
1188672,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1269926,1,經銷商問題,遠傳電信-電訪約裝,0.0
1271444,2,經銷商問題,台哥大-電訪約裝,0.0
1113738,1,帳務相關,拆機挽回,0.0
1267916,4,經銷商問題,遠傳電信-電訪約裝,0.25
1268699,2,經銷商問題,遠傳電信-電訪約裝,0.0
1268708,2,經銷商問題,台哥大-電訪約裝,0.0
108466,1,帳務問題,繳費相關問題,0.0
2263,1,帳務問題,繳費相關問題,0.0
1191372,1,網路連線問題,網路品質,1.0
1262656,1,網路連線問題,無法上網,-1.0
1236178,2,帳務相關,拆機挽回,0.5
36571,1,網路連線問題,無法上網,-1.0
93376,3,網路連線問題,無法上網,-0.3333333333333333
965696,1,帳務相關,拆機挽回,-2.0
683844,1,網路連線問題,無法上網,0.0
843940,1,帳務問題,繳費相關問題,0.0
1190285,3,帳務相關,拆機挽回,-0.6666666666666666
1270913,2,經銷商問題,台哥大-電訪約裝,0.0
1179529,1,帳務相關,拆機挽回,-1.0
14632,5,經銷商問題,台哥大-電訪約裝,0.0
832485,2,網路連線問題,無法上網,0.0
1156797,1,經銷商問題,台哥大-電訪約裝,1.0
1231011,1,網路連線問題,無法上網,0.0
736659,1,網路連線問題,無法上網,0.0
1169887,1,網路連線問題,無法上網,0.0
823886,2,網路連線問題,無法上網,0.0
942600,1,網路連線問題,無法上網,0.0
1271979,1,經銷商問題,台哥大-電訪約裝,0.0
813911,2,網路連線問題,網路品質,-1.0
1271772,1,經銷商問題,遠傳電信-電訪約裝,0.0
1155221,2,帳務問題,拆機挽回,0.0
1074047,3,帳務相關,拆機挽回,0.0
702947,1,帳務問題,繳費相關問題,-1.0
826708,1,帳務問題,繳費相關問題,-1.0
1270703,2,經銷商問題,台哥大-電訪約裝,0.0
1170366,1,網路連線問題,無法上網,0.0
1267795,1,經銷商問題,台哥大-電訪約裝,0.0
919087,1,帳務問題,用戶要求優惠,-1.0
1269754,1,經銷商問題,台哥大-電訪約裝,0.0
728226,2,網路連線問題,無法上網,0.5
1270673,1,經銷商問題,遠傳電信-電訪約裝,0.0
144226,3,網路連線問題,網路品質,1.3333333333333333
928329,3,經銷商問題,台哥大-電訪約裝,0.0
905555,2,網路連線問題,無法上網,0.0
1250589,1,經銷商問題,遠傳電信-電訪約裝,0.0
841428,1,網路連線問題,無法上網,0.0
1267928,2,經銷商問題,台哥大-電訪約裝,0.0
1267987,1,經銷商問題,台哥大-電訪約裝,0.0
1168720,4,經銷商問題,台哥大-電訪約裝,0.0
124694,2,網路連線問題,連線其他相關問題,0.0
1270592,1,經銷商問題,遠傳電信-電訪約裝,0.0
1043316,1,網路連線問題,無法上網,0.0
774838,1,網路連線問題,無法上網,0.0
1144538,2,網路連線問題,無法上網,0.0
732987,1,網路連線問題,無法上網,-1.0
721439,4,帳務問題,連線其他相關問題,0.25
1267710,2,經銷商問題,台哥大-電訪約裝,0.0
61951,3,網路連線問題,無法上網,-1.0
119061,1,網路連線問題,無法上網,-1.0
1267723,2,經銷商問題,台哥大-電訪約裝,0.5
1175626,1,經銷商問題,台哥大-電訪約裝,0.0
851291,2,帳務問題,無法上網,0.0
708737,2,網路連線問題,無法上網,0.0
1243632,1,經銷商問題,遠傳電信-電訪約裝,0.0
1270600,1,經銷商問題,遠傳電信-電訪約裝,0.0
1270602,1,經銷商問題,遠傳電信-電訪約裝,0.0
722091,1,帳務問題,繳費相關問題,-1.0
812349,1,帳務問題,繳費相關問題,0.0
689916,1,網路連線問題,無法上網,1.0
1271225,3,經銷商問題,台哥大-電訪約裝,0.0
1086631,1,網路連線問題,無法上網,0.0
1174067,2,經銷商問題,台哥大-電訪約裝,0.5
1267972,6,經銷商問題,台哥大-電訪約裝,0.0
1270647,1,經銷商問題,遠傳電信-電訪約裝,0.0
1270643,1,經銷商問題,遠傳電信-電訪約裝,0.0
1270649,1,經銷商問題,遠傳電信-電訪約裝,0.0
1238598,1,網路連線問題,連線其他相關問題,1.0
73883,1,網路連線問題,無法上網,0.0
1266611,1,網路連線問題,無法上網,0.0
948353,1,網路連線問題,無法上網,-1.0
40353,3,帳務問題,頻寬方案費率,0.0
1230999,2,網路連線問題,Cable modem連線,-0.5
955839,1,網路連線問題,連線其他相關問題,0.0
24755,1,帳務相關,拆機挽回,-1.0
995601,2,帳務相關,拆機挽回,-1.5
1159435,1,網路連線問題,無法上網,0.0
754942,1,網路連線問題,無法上網,-1.0
947291,1,非連線問題,用戶軟／硬體設備問題,-2.0
1267735,1,經銷商問題,遠傳電信-電訪約裝,0.0
763090,1,非連線問題,固定Ip問題,-1.0
1268591,1,經銷商問題,台哥大-電訪約裝,0.0
829921,2,帳務問題,用戶要求優惠,-0.5
828565,2,帳務問題,無法上網,-1.0
882933,2,帳務問題,無法上網,0.0
1231590,2,帳務相關,拆機挽回,-0.5
1270105,1,經銷商問題,遠傳電信-電訪約裝,0.0
1270125,1,經銷商問題,台哥大-電訪約裝,0.0
1270112,1,經銷商問題,遠傳電信-電訪約裝,0.0
695715,1,網路連線問題,無法上網,-1.0
1194107,2,經銷商問題,台哥大-電訪約裝,0.0
758378,2,帳務問題,拆機挽回,-0.5
1114427,4,帳務問題,服務異動,-0.5
1128263,1,帳務相關,拆機挽回,-1.0
1270778,3,經銷商問題,台哥大-電訪約裝,0.0
1271452,1,經銷商問題,台哥大-電訪約裝,0.0
1083745,1,網路連線問題,無法上網,0.0
834708,1,網路連線問題,網路品質,0.0
821541,2,網路連線問題,網路品質,0.5
1044801,2,網路連線問題,無法上網,0.0
18947,1,網路連線問題,無法上網,0.0
1180056,1,網路連線問題,無法上網,0.0
821234,1,網路連線問題,網路品質,0.0
1139202,1,網路連線問題,無法上網,0.0
1231310,1,帳務問題,服務異動,0.0
1160969,2,網路連線問題,無法上網,0.5
980570,2,經銷商問題,遠傳電信-人員進電,0.0
1270195,2,經銷商問題,遠傳電信-電訪約裝,0.0
1270542,1,經銷商問題,遠傳電信-電訪約裝,0.0
1187470,2,經銷商問題,台哥大-電訪約裝,0.0
1268326,3,經銷商問題,遠傳電信-電訪約裝,0.0
59280,1,帳務相關,拆機挽回,-1.0
1032292,1,帳務相關,拆機挽回,0.0
1242231,2,網路連線問題,網路品質,-0.5
840866,1,網路連線問題,無法上網,0.0
889382,1,網路連線問題,無法上網,0.0
886644,5,網路連線問題,無法上網,-0.2
889797,1,網路連線問題,網路品質,0.0
712808,1,網路連線問題,無法上網,0.0
985707,1,網路連線問題,無法上網,1.0
1078179,1,網路連線問題,無法上網,0.0
1075960,1,網路連線問題,無法上網,0.0
1044440,1,網路連線問題,無法上網,0.0
1006261,1,網路連線問題,無法上網,0.0
1238406,2,網路連線問題,無法上網,0.5
1251488,1,非連線問題,固定Ip問題,0.0
1147898,2,網路連線問題,無法上網,0.0
684632,1,網路連線問題,網路品質,-1.0
1174353,2,帳務問題,拆機挽回,0.0
1223328,4,經銷商問題,遠傳電信-電訪約裝,-0.75
1270256,1,網路連線問題,連線某些網站問題,0.0
747442,1,帳務問題,繳費相關問題,-2.0
1019296,1,網路連線問題,網路品質,0.0
1009230,2,網路連線問題,無法上網,0.0
1152527,1,帳務相關,拆機挽回,0.0
1270504,1,經銷商問題,台哥大-電訪約裝,0.0
1270013,2,經銷商問題,台哥大-電訪約裝,0.0
1270575,2,經銷商問題,台哥大-電訪約裝,0.0
1270635,1,經銷商問題,遠傳電信-電訪約裝,0.0
1210869,1,網路連線問題,無法上網,-1.0
4816,3,帳務問題,用戶退租,-0.3333333333333333
1072836,1,網路連線問題,無法上網,0.0
1073297,1,網路連線問題,無法上網,0.0
1267381,2,經銷商問題,台哥大-電訪約裝,0.0
1118068,1,帳務問題,繳費相關問題,0.0
1221639,3,經銷商問題,遠傳電信-電訪約裝,0.0
907673,1,網路連線問題,無法上網,0.0
1221473,1,帳務相關,拆機挽回,0.0
1219689,1,非連線問題,查詢用戶編號密碼,0.0
689986,3,網路連線問題,無法上網,0.3333333333333333
1046071,1,網路連線問題,無法上網,0.0
142425,1,網路連線問題,Cable modem連線,0.0
85793,3,帳務相關,拆機挽回,0.3333333333333333
1230186,2,帳務問題,繳費相關問題,0.0
62937,1,網路連線問題,無法上網,-1.0
1269496,1,經銷商問題,台哥大-電訪約裝,0.0
725641,2,帳務問題,繳費相關問題,0.5
884582,1,網路連線問題,Cable modem連線,0.0
1231631,1,帳務相關,拆機挽回,0.0
1056687,1,網路連線問題,網路品質,0.0
755197,4,網路連線問題,無法上網,0.5
1271920,3,經銷商問題,台哥大-電訪約裝,0.0
24235,1,網路連線問題,網路品質,0.0
909746,1,帳務相關,拆機挽回,0.0
1267642,2,經銷商問題,遠傳電信-電訪約裝,0.0
1075650,2,網路連線問題,網路品質,-0.5
80181,2,網路連線問題,固定Ip問題,0.0
1255953,3,網路連線問題,無法上網,0.0
758142,2,帳務相關,拆機挽回,0.5
1270956,1,經銷商問題,台哥大-電訪約裝,0.0
1271459,1,經銷商問題,台哥大-電訪約裝,0.0
1240833,2,帳務相關,拆機挽回,0.0
1168205,1,帳務相關,拆機挽回,0.0
1155287,4,帳務問題,拆機挽回,0.0
1259320,4,經銷商問題,遠傳電信-電訪約裝,0.0
1263009,1,網路連線問題,網路品質,1.0
1080045,1,網路連線問題,無法上網,0.0
1271455,2,經銷商問題,台哥大-電訪約裝,0.0
835442,1,網路連線問題,無法上網,0.0
1271904,1,經銷商問題,遠傳電信-電訪約裝,0.0
1074565,1,帳務問題,繳費相關問題,0.0
999084,2,帳務相關,拆機挽回,-0.5
1238283,4,帳務問題,用戶退租,-0.25
122211,1,非連線問題,用戶軟／硬體設備問題,1.0
1262077,1,非連線問題,用戶軟／硬體設備問題,0.0
966048,1,非連線問題,用戶軟／硬體設備問題,0.0
1268002,3,經銷商問題,台哥大-電訪約裝,0.0
696900,1,帳務相關,拆機挽回,0.0
825760,1,網路連線問題,無法上網,0.0
1255501,1,網路連線問題,無法上網,0.0
918944,1,網路連線問題,Cable modem連線,0.0
1172084,1,網路連線問題,Cable modem連線,-1.0
822138,1,網路連線問題,網路品質,-1.0
1268969,1,經銷商問題,遠傳電信-電訪約裝,0.0
148960,2,經銷商問題,遠傳電信-電訪約裝,0.0
1268984,1,經銷商問題,遠傳電信-電訪約裝,0.0
1261002,1,網路連線問題,無法上網,0.0
1159600,1,帳務相關,拆機挽回,0.0
1045198,1,網路連線問題,Cable modem連線,0.0
1082999,2,網路連線問題,無法上網,0.0
1253178,1,網路連線問題,無法上網,0.0
1268787,4,經銷商問題,台哥大-電訪約裝,0.0
1253157,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
693424,1,網路連線問題,無法上網,0.0
1158857,7,經銷商問題,台哥大-電訪約裝,-0.14285714285714285
1240133,1,帳務相關,拆機挽回,0.0
1269577,2,經銷商問題,台哥大-電訪約裝,0.0
1001778,1,帳務問題,繳費相關問題,-1.0
1267769,1,經銷商問題,台哥大-電訪約裝,0.0
1259311,1,網路連線問題,網路品質,-2.0
762330,1,網路連線問題,無法上網,0.0
1271266,3,網路連線問題,無法上網,-0.3333333333333333
1272170,1,經銷商問題,遠傳電信-電訪約裝,0.0
1270920,1,經銷商問題,台哥大-電訪約裝,0.0
1270081,2,經銷商問題,台哥大-電訪約裝,0.0
1270663,1,經銷商問題,台哥大-電訪約裝,0.0
736619,1,網路連線問題,網路品質,0.0
1271947,2,經銷商問題,台哥大-電訪約裝,0.0
907463,1,網路連線問題,無法上網,-1.0
1161631,1,網路連線問題,無法上網,0.0
711780,1,網路連線問題,網路品質,1.0
1138855,1,網路連線問題,Cable modem連線,0.0
1268317,1,經銷商問題,遠傳電信-電訪約裝,0.0
1268321,1,經銷商問題,遠傳電信-電訪約裝,0.0
1178710,1,經銷商問題,台哥大-電訪約裝,0.0
881759,1,帳務問題,繳費相關問題,-1.0
1224458,6,經銷商問題,遠傳電信-電訪約裝,0.16666666666666666
862226,1,帳務問題,頻寬方案費率,-1.0
1044237,1,網路連線問題,無法上網,0.0
1255633,1,網路連線問題,網路品質,0.0
1269927,1,經銷商問題,台哥大-電訪約裝,0.0
1271233,1,經銷商問題,遠傳電信-電訪約裝,0.0
862943,1,網路連線問題,無法上網,-1.0
1194544,1,帳務問題,用戶要求優惠,0.0
1262736,1,網路連線問題,網路品質,0.0
1250741,2,經銷商問題,台哥大-人員進電,0.0
732044,1,帳務問題,用戶復線,0.0
793714,1,網路連線問題,網路品質,0.0
1268272,2,網路連線問題,無法上網,0.0
1191574,1,網路連線問題,連線其他相關問題,0.0
1270122,2,經銷商問題,台哥大-電訪約裝,0.0
1065581,2,網路連線問題,無法上網,0.0
1267294,1,經銷商問題,台哥大-電訪約裝,0.0
1269482,3,經銷商問題,遠傳電信-電訪約裝,0.0
1042749,1,經銷商問題,台哥大-電訪約裝,0.0
113600,1,帳務相關,拆機挽回,1.0
1236500,1,帳務相關,拆機挽回,-1.0
1013063,1,帳務相關,拆機挽回,-1.0
889676,2,非連線問題,用戶軟／硬體設備問題,0.0
836286,1,網路連線問題,無法上網,-2.0
1268798,1,經銷商問題,台哥大-電訪約裝,0.0
1061382,1,網路連線問題,無法上網,1.0
1164012,2,經銷商問題,台哥大-人員進電,-1.5
1177929,1,網路連線問題,網路品質,0.0
10100,1,網路連線問題,Cable modem連線,0.0
1233951,1,網路連線問題,無法上網,0.0
141736,1,經銷商問題,遠傳電信-電訪約裝,1.0
1151571,1,網路連線問題,無法上網,-1.0
1234590,2,帳務相關,拆機挽回,0.0
1270856,2,經銷商問題,台哥大-電訪約裝,0.0
1068842,3,帳務問題,服務異動,0.0
108444,2,帳務問題,用戶要求優惠,-0.5
994000,2,非連線問題,用戶軟／硬體設備問題,0.0
1233894,2,經銷商問題,用戶變更基本資料,0.0
1187459,1,帳務相關,拆機挽回,0.0
720641,1,帳務問題,帳單/收據寄送問題,0.0
1205685,1,帳務相關,拆機挽回,0.0
1066182,3,網路連線問題,服務異動,0.0
48564,2,經銷商問題,網路品質,-0.5
1269267,2,新產品,建議,0.0
934408,1,網路連線問題,無法上網,-1.0
1268380,2,經銷商問題,台哥大-電訪約裝,0.0
1175578,1,帳務問題,服務異動,0.0
956984,1,網路連線問題,無法上網,-1.0
855213,1,網路連線問題,無法上網,0.0
1258407,1,網路連線問題,連線其他相關問題,-1.0
1170293,1,帳務問題,帳單/收據寄送問題,0.0
1110745,1,網路連線問題,無法上網,0.0
1144466,1,非連線問題,用戶軟／硬體設備問題,0.0
71825,1,帳務相關,拆機挽回,0.0
1248563,1,網路連線問題,無法上網,0.0
1267701,3,經銷商問題,台哥大-電訪約裝,0.0
1267731,4,經銷商問題,遠傳電信-電訪約裝,0.0
51255,2,網路連線問題,無法上網,-1.0
1190780,7,經銷商問題,台哥大-電訪約裝,0.0
1058846,1,網路連線問題,無法上網,0.0
1243569,2,網路連線問題,網路品質,0.5
1056016,1,帳務相關,拆機挽回,0.0
145760,2,帳務相關,拆機挽回,-0.5
1050015,1,網路連線問題,無法上網,-1.0
1070177,1,帳務問題,繳費相關問題,0.0
1096904,1,網路連線問題,無法上網,0.0
1270873,2,經銷商問題,台哥大-電訪約裝,0.0
1094735,1,網路連線問題,Cable modem連線,-1.0
1152239,1,網路連線問題,無法上網,0.0
679842,1,帳務問題,繳費相關問題,0.0
380702,1,註冊問題,mac 己被註冊,1.0
711635,1,網路連線問題,無法上網,-1.0
1245025,1,經銷商問題,遠傳電信-電訪約裝,0.0
1169428,1,網路連線問題,無法上網,0.0
1272206,1,經銷商問題,台哥大-電訪約裝,0.0
690118,1,非連線問題,固定Ip問題,0.0
1083751,2,網路連線問題,連線其他相關問題,0.5
1074004,1,網路連線問題,無法上網,0.0
1106536,1,網路連線問題,無法上網,0.0
690037,1,網路連線問題,連線其他相關問題,0.0
1271803,1,經銷商問題,遠傳電信-電訪約裝,0.0
1142679,1,網路連線問題,無法上網,1.0
66508,1,網路連線問題,網路品質,0.0
867908,1,帳務問題,帳單/收據寄送問題,0.0
1267390,1,經銷商問題,台哥大-電訪約裝,0.0
1268827,1,網路連線問題,無法上網,0.0
1061405,3,網路連線問題,無法上網,0.3333333333333333
147507,1,帳務相關,拆機挽回,0.0
1134135,3,網路連線問題,Cable modem連線,0.0
739223,2,帳務相關,拆機挽回,0.0
1268851,2,經銷商問題,台哥大-電訪約裝,0.0
1268620,2,經銷商問題,遠傳電信-電訪約裝,0.0
1271014,3,經銷商問題,遠傳電信-電訪約裝,0.0
1248934,2,網路連線問題,無法上網,0.0
1267407,2,帳務相關,拆機挽回,-0.5
953484,1,網路連線問題,網路品質,0.0
1267232,1,經銷商問題,遠傳電信-電訪約裝,0.0
1250529,1,網路連線問題,無法上網,-1.0
1270434,2,經銷商問題,遠傳電信-電訪約裝,0.0
1272326,2,經銷商問題,遠傳電信-電訪約裝,0.0
1231395,2,網路連線問題,無法上網,0.0
1270230,2,經銷商問題,台哥大-人員進電,0.0
106048,1,網路連線問題,網路品質,0.0
700690,1,網路連線問題,連線其他相關問題,0.0
713876,1,網路連線問題,無法上網,1.0
769815,2,帳務相關,拆機挽回,-0.5
1143994,1,網路連線問題,網路品質,0.0
1248431,1,網路連線問題,網路品質,0.0
1057530,1,帳務相關,拆機挽回,-1.0
822814,1,網路連線問題,無法上網,0.0
1045880,1,網路連線問題,無法上網,0.0
102129,1,網路連線問題,無法上網,0.0
1152468,1,網路連線問題,網路品質,0.0
994639,1,網路連線問題,無法上網,-1.0
1054788,1,網路連線問題,連線其他相關問題,0.0
1272182,1,經銷商問題,台哥大-電訪約裝,0.0
728341,2,帳務問題,繳費相關問題,-0.5
1235829,1,網路連線問題,無法上網,-1.0
1268552,1,非連線問題,用戶軟／硬體設備問題,-1.0
1272331,1,經銷商問題,台哥大-電訪約裝,0.0
1196317,1,經銷商問題,台哥大-電訪約裝,0.0
1270726,2,經銷商問題,台哥大-電訪約裝,0.0
1271462,3,經銷商問題,遠傳電信-電訪約裝,0.0
886527,1,網路連線問題,Cable modem連線,0.0
705479,2,帳務問題,拆機挽回,-2.5
1195963,2,帳務相關,拆機挽回,0.0
692523,1,帳務相關,拆機挽回,0.0
1075237,2,帳務相關,拆機挽回,-0.5
1128139,1,網路連線問題,無法上網,1.0
893466,1,網路連線問題,無法上網,0.0
1270095,1,經銷商問題,台哥大-電訪約裝,1.0
1270297,2,經銷商問題,台哥大-電訪約裝,0.0
905678,2,帳務問題,服務異動,0.5
684880,1,網路連線問題,無法上網,1.0
1058365,2,網路連線問題,無法上網,0.0
1208990,1,網路連線問題,Cable modem連線,0.0
1071781,1,帳務相關,拆機挽回,0.0
1126773,1,網路連線問題,無法上網,0.0
1122031,1,網路連線問題,無法上網,1.0
967982,1,網路連線問題,無法上網,0.0
934157,1,網路連線問題,網路品質,0.0
1142517,2,網路連線問題,網路品質,0.0
978623,2,經銷商問題,台哥大-電訪約裝,0.0
840216,1,網路連線問題,無法上網,0.0
1118468,1,網路連線問題,連線其他相關問題,0.0
1155919,1,網路連線問題,無法上網,-1.0
1251241,1,經銷商問題,台哥大-電訪約裝,0.0
1174620,2,網路連線問題,無法上網,-0.5
835660,1,網路連線問題,網路品質,2.0
1198994,1,網路連線問題,無法上網,0.0
853663,2,帳務問題,拆機挽回,0.0
1006494,1,網路連線問題,無法上網,0.0
1241257,1,網路連線問題,無法上網,0.0
731414,1,網路連線問題,網路品質,-1.0
705657,1,網路連線問題,無法上網,0.0
1137088,1,網路連線問題,網路品質,0.0
1072007,1,網路連線問題,無法上網,0.0
886917,3,帳務相關,拆機挽回,-0.6666666666666666
946057,1,網路連線問題,連線其他相關問題,-1.0
1134438,3,網路連線問題,無法上網,-0.3333333333333333
1044217,1,網路連線問題,網路品質,0.0
1244898,2,經銷商問題,Cable modem連線,-0.5
1216925,3,經銷商問題,台哥大-人員進電,-0.3333333333333333
1141098,2,經銷商問題,台哥大-電訪約裝,0.0
952771,1,網路連線問題,無法上網,0.0
861,1,網路連線問題,連線某些網站問題,0.0
834350,1,帳務相關,拆機挽回,0.0
837828,1,網路連線問題,Cable modem連線,0.0
1103859,1,網路連線問題,連線其他相關問題,0.0
1211746,2,經銷商問題,台哥大-電訪約裝,-0.5
1050346,1,網路連線問題,無法上網,0.0
1099381,1,網路連線問題,無法上網,0.0
866233,2,網路連線問題,無法上網,0.0
1272255,1,經銷商問題,遠傳電信-電訪約裝,0.0
1270530,1,網路連線問題,網路品質,0.0
726590,1,網路連線問題,無法上網,0.0
997440,2,帳務相關,拆機挽回,-1.0
1195061,1,網路連線問題,無法上網,0.0
29304,1,帳務相關,拆機挽回,0.0
1051169,2,網路連線問題,無法上網,0.0
1245277,1,經銷商問題,台哥大-電訪約裝,1.0
1269195,1,經銷商問題,台哥大-電訪約裝,0.0
1272209,1,經銷商問題,台哥大-電訪約裝,0.0
1163730,1,網路連線問題,無法上網,0.0
1268831,1,經銷商問題,台哥大-電訪約裝,0.0
1264436,1,帳務問題,用戶復線,-1.0
1267519,1,經銷商問題,台哥大-電訪約裝,0.0
780862,2,帳務問題,拆機挽回,0.0
694669,1,網路連線問題,網路品質,0.0
1138219,1,帳務問題,服務異動,0.0
730803,3,帳務相關,拆機挽回,0.0
1005669,1,網路連線問題,無法上網,0.0
1230907,1,網路連線問題,無法上網,0.0
1261333,2,網路連線問題,無法上網,0.0
18160,2,帳務相關,拆機挽回,-0.5
1268076,1,經銷商問題,台哥大-電訪約裝,0.0
1268086,1,經銷商問題,遠傳電信-電訪約裝,0.0
1268085,1,經銷商問題,遠傳電信-電訪約裝,0.0
890593,1,網路連線問題,無法上網,-1.0
1083092,1,網路連線問題,無法上網,0.0
900626,1,網路連線問題,無法上網,0.0
1267508,2,經銷商問題,遠傳電信-電訪約裝,0.0
1269790,1,經銷商問題,台哥大-電訪約裝,0.0
1172553,1,帳務相關,拆機挽回,-1.0
18753,2,帳務問題,繳費相關問題,0.0
1159696,1,網路連線問題,無法上網,0.0
