CUST_NO,CALL_COUNT,MAIN_CATEGORY,SUB_CATEGORY,AVG_SENTIMENT_SCORE
187759,1,帳務問題,服務異動,0.0
623073,1,網路連線問題,網路品質,-1.0
1101809,1,網路連線問題,無法上網,0.0
1132319,1,網路連線問題,無法上網,0.0
734040,1,網路連線問題,無法上網,-1.0
1131331,3,經銷商問題,台哥大-電訪約裝,0.0
965924,2,網路連線問題,無法上網,1.0
1243742,3,經銷商問題,遠傳電信-電訪約裝,0.0
1243717,5,經銷商問題,遠傳電信-電訪約裝,0.0
840402,3,經銷商問題,台哥大-電訪約裝,0.0
1243743,1,經銷商問題,台哥大-電訪約裝,0.0
1176242,3,網路連線問題,Cable modem連線,0.0
1167581,1,網路連線問題,網路品質,0.0
812138,4,帳務問題,無法上網,0.0
1095310,3,網路連線問題,無法上網,0.0
839728,2,網路連線問題,無法上網,0.0
1249019,2,經銷商問題,台哥大-電訪約裝,0.0
739729,1,網路連線問題,Cable modem連線,-1.0
779606,1,網路連線問題,Cable modem連線,-1.0
211781,2,網路連線問題,無法上網,-1.0
1111960,1,網路連線問題,無法上網,0.0
823886,1,網路連線問題,無法上網,0.0
381715,1,網路連線問題,Cable modem連線,-1.0
1246898,2,經銷商問題,遠傳電信-電訪約裝,0.0
1227800,1,網路連線問題,無法上網,-1.0
914483,1,帳務相關,拆機挽回,0.0
1101990,2,帳務相關,拆機挽回,0.5
1137973,3,網路連線問題,網路品質,0.0
1124002,1,網路連線問題,Cable modem連線,-1.0
773522,2,帳務相關,拆機挽回,0.0
791975,1,網路連線問題,無法上網,-1.0
1154875,2,網路連線問題,Cable modem連線,-0.5
338288,1,帳務問題,繳費相關問題,0.0
964836,2,帳務相關,mac 己被註冊,0.0
787125,2,網路連線問題,Cable modem連線,0.5
1252351,2,經銷商問題,台哥大-電訪約裝,0.5
735109,4,帳務相關,拆機挽回,-0.25
272052,1,網路連線問題,無法上網,0.0
1250745,4,經銷商問題,遠傳電信-電訪約裝,0.25
1250726,1,經銷商問題,台哥大-電訪約裝,0.0
1155264,4,網路連線問題,網路品質,-0.5
1012419,1,網路連線問題,無法上網,0.0
1076781,3,網路連線問題,無法上網,-0.3333333333333333
1166406,1,網路連線問題,無法上網,0.0
664176,1,帳務相關,拆機挽回,0.0
296972,1,新產品,高頻寬,0.0
750559,2,帳務相關,拆機挽回,0.0
1126839,2,帳務相關,Cable modem連線,0.0
1077920,2,帳務問題,帳單/收據寄送問題,0.0
292817,1,網路連線問題,網路品質,0.0
699327,1,帳務相關,拆機挽回,0.0
771000,1,網路連線問題,Cable modem連線,0.0
1252519,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1252525,1,經銷商問題,遠傳電信-電訪約裝,0.0
1084453,2,網路連線問題,Cable modem連線,0.0
762785,2,網路連線問題,無法上網,0.0
814620,3,網路連線問題,Cable modem連線,-0.6666666666666666
1252371,13,經銷商問題,台哥大-電訪約裝,0.0
1237865,1,經銷商問題,遠傳電信-電訪約裝,0.0
1162733,1,網路連線問題,無法上網,-1.0
1243983,6,經銷商問題,台哥大-人員進電,-0.16666666666666666
1176896,1,網路連線問題,無法上網,0.0
1230967,1,網路連線問題,無法上網,0.0
1210444,2,網路連線問題,無法上網,-0.5
708656,1,經銷商問題,台哥大-電訪約裝,0.0
1140759,1,非連線問題,用戶軟／硬體設備問題,0.0
1247570,1,經銷商問題,台哥大-電訪約裝,0.0
892451,3,網路連線問題,無法上網,-0.6666666666666666
65309,2,網路連線問題,無法上網,0.0
1149229,3,網路連線問題,網路品質,-0.3333333333333333
1242712,1,經銷商問題,台哥大-電訪約裝,1.0
1149480,1,經銷商問題,台哥大-電訪約裝,0.0
1243195,1,經銷商問題,台哥大-電訪約裝,0.0
726079,3,網路連線問題,無法上網,0.0
1185693,1,網路連線問題,無法上網,0.0
1157236,1,網路連線問題,網路品質,0.0
1140830,1,網路連線問題,無法上網,0.0
1195780,2,經銷商問題,台哥大-電訪約裝,0.5
1244749,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
139925,1,帳務相關,拆機挽回,0.0
548053,4,網路連線問題,無法上網,-1.0
1244942,1,經銷商問題,台哥大-電訪約裝,0.0
1183232,5,網路連線問題,Cable modem連線,-0.6
1082165,1,網路連線問題,無法上網,0.0
1053431,3,網路連線問題,無法上網,-1.0
889083,2,網路連線問題,無法上網,-0.5
1252555,1,經銷商問題,台哥大-電訪約裝,0.0
1106233,2,網路連線問題,無法上網,0.0
1156698,1,網路連線問題,無法上網,0.0
755763,2,網路連線問題,無法上網,0.0
1200736,2,經銷商問題,台哥大-電訪約裝,0.5
1252565,1,經銷商問題,遠傳電信-電訪約裝,0.0
1252566,2,經銷商問題,遠傳電信-電訪約裝,0.5
1090783,1,網路連線問題,無法上網,0.0
288909,2,帳務相關,拆機挽回,0.0
1121052,3,網路連線問題,無法上網,-0.6666666666666666
976780,1,網路連線問題,無法上網,0.0
1147722,1,網路連線問題,無法上網,0.0
1224286,1,網路連線問題,無法上網,0.0
121081,1,網路連線問題,Cable modem連線,-1.0
353592,1,網路連線問題,無法上網,0.0
1247597,2,帳務問題,帳單金額/帳單週期問題,-1.0
1140775,1,網路連線問題,Cable modem連線,-1.0
763637,1,網路連線問題,Cable modem連線,0.0
1162578,1,網路連線問題,網路品質,0.0
1144937,1,網路連線問題,無法上網,0.0
1072704,1,網路連線問題,網路品質,1.0
806517,1,網路連線問題,無法上網,0.0
1243646,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1242653,5,經銷商問題,台哥大-人員進電,0.0
727205,3,網路連線問題,無法上網,0.0
1054492,1,網路連線問題,無法上網,0.0
862104,1,網路連線問題,網路品質,0.0
40639,1,網路連線問題,無法上網,-1.0
1147052,2,網路連線問題,Cable modem連線,-0.5
383493,1,帳務相關,拆機挽回,0.0
1153392,1,網路連線問題,Cable modem連線,-2.0
566439,1,網路連線問題,無法上網,1.0
1246167,2,經銷商問題,台哥大-電訪約裝,0.0
835944,1,帳務相關,拆機挽回,0.0
1200348,1,網路連線問題,無法上網,0.0
1150041,1,網路連線問題,無法上網,0.0
584075,1,網路連線問題,無法上網,0.0
1218752,1,網路連線問題,無法上網,1.0
1219034,1,網路連線問題,無法上網,1.0
926174,1,網路連線問題,無法上網,0.0
1165861,4,經銷商問題,台哥大-電訪約裝,0.25
1210160,1,帳務相關,拆機挽回,0.0
1154392,1,網路連線問題,無法上網,0.0
1244510,2,經銷商問題,台哥大-電訪約裝,0.5
1246086,2,經銷商問題,台哥大-電訪約裝,0.5
1054356,1,帳務問題,服務異動,1.0
846235,2,帳務相關,拆機挽回,0.5
1248625,2,網路連線問題,無法上網,-0.5
1179994,2,經銷商問題,台哥大-電訪約裝,0.5
1234807,2,網路連線問題,無法上網,0.0
1168138,1,網路連線問題,無法上網,0.0
1155647,2,網路連線問題,無法上網,0.0
1079922,3,網路連線問題,Cable modem連線,0.0
1199643,2,網路連線問題,無法上網,0.0
1128137,1,網路連線問題,Cable modem連線,0.0
1164012,1,經銷商問題,台哥大-電訪約裝,0.0
1167239,1,網路連線問題,無法上網,0.0
1181392,3,網路連線問題,無法上網,0.3333333333333333
863701,1,網路連線問題,無法上網,0.0
873260,3,網路連線問題,固定Ip問題,0.0
80193,1,網路連線問題,無法上網,0.0
977486,1,網路連線問題,無法上網,0.0
952540,1,網路連線問題,Cable modem連線,-1.0
408943,1,帳務相關,拆機挽回,0.0
1136515,1,網路連線問題,無法上網,0.0
1214658,1,網路連線問題,無法上網,0.0
707793,1,帳務問題,用戶要求優惠,0.0
1135422,2,網路連線問題,無法上網,0.5
725741,2,網路連線問題,無法上網,0.0
883809,1,網路連線問題,網路品質,-2.0
839842,4,網路連線問題,網路品質,-0.25
734656,2,網路連線問題,Cable modem連線,-1.0
388382,4,帳務問題,頻寬方案費率,0.0
291223,1,帳務問題,用戶退租,0.0
918826,1,網路連線問題,Cable modem連線,-1.0
286544,1,網路連線問題,無法上網,1.0
1245720,4,經銷商問題,台哥大-電訪約裝,0.0
1054112,2,網路連線問題,無法上網,0.0
723124,2,帳務問題,無法上網,-0.5
1020052,1,網路連線問題,無法上網,-1.0
1072106,1,網路連線問題,連線某些網站問題,0.0
681464,1,帳務相關,拆機挽回,0.0
1243887,4,網路連線問題,網路品質,-1.0
1244176,1,經銷商問題,遠傳電信-電訪約裝,0.0
696346,2,帳務問題,服務異動,-0.5
653446,1,網路連線問題,網路品質,-2.0
120659,1,經銷商問題,台哥大-人員進電,0.0
1243918,1,經銷商問題,台哥大-電訪約裝,0.0
926875,6,網路連線問題,無法上網,-0.3333333333333333
1101369,1,帳務問題,繳費相關問題,-1.0
1146128,1,網路連線問題,網路品質,-1.0
164217,2,帳務問題,網路品質,0.0
1246749,1,經銷商問題,遠傳電信-電訪約裝,0.0
1246818,1,經銷商問題,遠傳電信-電訪約裝,0.0
1246817,2,經銷商問題,遠傳電信-電訪約裝,0.5
1076406,2,經銷商問題,台哥大-電訪約裝,0.5
736214,1,經銷商問題,台哥大-電訪約裝,0.0
1246823,1,經銷商問題,台哥大-電訪約裝,0.0
1246826,1,經銷商問題,台哥大-電訪約裝,-1.0
705970,1,經銷商問題,台哥大-電訪約裝,0.0
1246828,1,經銷商問題,台哥大-電訪約裝,0.0
1103908,1,網路連線問題,無法上網,0.0
831016,1,網路連線問題,無法上網,0.0
1069811,1,帳務問題,方案異動CM轉EPON,0.0
1103599,1,網路連線問題,無法上網,0.0
569750,1,網路連線問題,Cable modem連線,2.0
854199,1,帳務相關,拆機挽回,0.0
677651,2,網路連線問題,無法上網,0.0
1214541,5,網路連線問題,無法上網,-0.2
1065581,2,網路連線問題,無法上網,0.0
732703,1,網路連線問題,無法上網,0.0
1243106,6,經銷商問題,台哥大-電訪約裝,0.3333333333333333
278380,1,帳務相關,拆機挽回,0.0
1244431,1,經銷商問題,遠傳電信-電訪約裝,0.0
1188666,1,網路連線問題,連線其他相關問題,0.0
1423,1,網路連線問題,網路品質,-1.0
1246748,1,經銷商問題,台哥大-電訪約裝,0.0
1246736,1,經銷商問題,台哥大-電訪約裝,0.0
1219195,2,帳務問題,無法上網,-0.5
1244559,3,網路連線問題,無法上網,0.0
747767,8,網路連線問題,無法上網,-0.625
1260987,1,經銷商問題,遠傳電信-電訪約裝,0.0
644618,1,經銷商問題,遠傳電信-電訪約裝,0.0
1261000,1,經銷商問題,遠傳電信-電訪約裝,0.0
1260999,4,經銷商問題,台哥大-電訪約裝,0.0
1260977,1,經銷商問題,台哥大-電訪約裝,0.0
571850,1,網路連線問題,無法上網,0.0
1115182,1,網路連線問題,網路品質,0.0
69516,1,網路連線問題,連線其他相關問題,-1.0
356500,1,網路連線問題,無法上網,-1.0
729203,3,網路連線問題,Cable modem連線,0.0
1079208,1,網路連線問題,網路品質,0.0
726201,1,網路連線問題,無法上網,-1.0
98035,1,網路連線問題,Cable modem連線,-1.0
482684,1,網路連線問題,網路品質,-2.0
777743,2,網路連線問題,無法上網,-0.5
1245894,4,經銷商問題,遠傳電信-電訪約裝,0.0
1138088,1,網路連線問題,無法上網,-1.0
278216,2,網路連線問題,Cable modem連線,0.5
606873,2,網路連線問題,無法上網,0.0
317362,4,網路連線問題,連線其他相關問題,-1.0
1151519,3,帳務相關,拆機挽回,-0.3333333333333333
700831,2,帳務問題,繳費相關問題,0.0
1249195,3,非連線問題,補收證件,-0.3333333333333333
1244865,1,網路連線問題,無法上網,0.0
1246493,7,經銷商問題,台哥大-電訪約裝,0.0
620633,1,網路連線問題,Cable modem連線,0.0
1134306,1,帳務相關,拆機挽回,0.0
707661,1,網路連線問題,Cable modem連線,-1.0
812619,1,網路連線問題,無法上網,0.0
1244410,2,經銷商問題,台哥大-電訪約裝,0.5
844861,3,網路連線問題,無法上網,-0.3333333333333333
1191853,1,網路連線問題,Cable modem連線,0.0
1047156,1,網路連線問題,無法上網,0.0
948108,1,網路連線問題,網路品質,0.0
1242685,1,經銷商問題,台哥大-電訪約裝,0.0
791174,1,網路連線問題,網路品質,0.0
639745,1,網路連線問題,無法上網,0.0
1242410,2,經銷商問題,遠傳電信-電訪約裝,-0.5
1068224,3,網路連線問題,無法上網,0.0
910870,2,網路連線問題,無法上網,-0.5
709320,2,網路連線問題,無法上網,-0.5
807765,1,網路連線問題,Cable modem連線,0.0
1244935,1,經銷商問題,台哥大-電訪約裝,0.0
801714,2,網路連線問題,Cable modem連線,-1.0
1055054,2,帳務問題,帳單/收據寄送問題,0.0
1152988,2,網路連線問題,無法上網,0.0
271394,2,網路連線問題,無法上網,-0.5
1134976,1,網路連線問題,Cable modem連線,-2.0
1205487,2,網路連線問題,Cable modem連線,0.0
618463,1,網路連線問題,無法上網,0.0
786119,1,帳務相關,拆機挽回,-1.0
1146444,1,網路連線問題,網路品質,-2.0
994590,1,網路連線問題,網路品質,0.0
1245844,1,經銷商問題,遠傳電信-電訪約裝,0.0
900944,2,網路連線問題,Cable modem連線,0.0
104946,1,網路連線問題,無法上網,0.0
1198080,5,網路連線問題,網路品質,0.6
626082,2,網路連線問題,無法上網,-0.5
1211104,1,網路連線問題,無法上網,0.0
1245883,1,網路連線問題,網路品質,-1.0
780396,1,網路連線問題,Cable modem連線,-1.0
1248167,2,經銷商問題,台哥大-電訪約裝,0.0
1051017,1,網路連線問題,無法上網,0.0
457181,1,網路連線問題,Cable modem連線,-1.0
1247012,3,經銷商問題,台哥大-電訪約裝,0.0
270391,9,網路連線問題,無法上網,0.2222222222222222
1066937,2,網路連線問題,Cable modem連線,-0.5
942139,1,帳務相關,拆機挽回,0.0
1159517,2,經銷商問題,Cable modem連線,0.0
814093,1,網路連線問題,網路品質,-2.0
1245352,3,經銷商問題,台哥大-電訪約裝,0.0
524154,1,網路連線問題,網路品質,0.0
1150380,2,網路連線問題,無法上網,-1.5
1177276,1,網路連線問題,無法上網,0.0
1242580,3,經銷商問題,台哥大-電訪約裝,0.0
1243028,1,經銷商問題,台哥大-電訪約裝,0.0
1134354,2,網路連線問題,Cable modem連線,-1.0
762109,1,網路連線問題,Cable modem連線,-1.0
1247496,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1139232,1,網路連線問題,網路品質,0.0
999084,1,網路連線問題,無法上網,0.0
931468,1,網路連線問題,連線其他相關問題,0.0
835699,1,帳務問題,方案異動CM轉EPON,0.0
1189590,1,帳務相關,拆機挽回,0.0
1189726,1,經銷商問題,台灣之星-電訪約裝,0.0
1166818,2,帳務相關,拆機挽回,0.0
1231456,2,網路連線問題,無法上網,1.5
1248823,3,經銷商問題,台哥大-電訪約裝,0.0
1248714,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
750235,1,帳務相關,拆機挽回,0.0
762485,2,網路連線問題,無法上網,0.0
1165982,5,帳務問題,無法上網,0.0
693249,2,網路連線問題,無法上網,-1.0
842944,1,帳務相關,拆機挽回,-1.0
177959,2,帳務問題,頻寬方案費率,0.5
824634,1,網路連線問題,無法上網,0.0
1238907,1,網路連線問題,無法上網,0.0
863028,1,網路連線問題,Cable modem連線,-2.0
1213604,1,網路連線問題,無法上網,0.0
1150333,1,網路連線問題,無法上網,0.0
115132,1,網路連線問題,無法上網,-1.0
1227090,7,經銷商問題,台哥大-人員進電,0.7142857142857143
1246895,1,經銷商問題,台哥大-電訪約裝,0.0
1237483,1,網路連線問題,無法上網,0.0
726609,3,網路連線問題,無法上網,0.0
1212580,1,網路連線問題,無法上網,0.0
746210,2,帳務問題,用戶復線,0.5
182455,1,網路連線問題,無法上網,0.0
1060401,3,網路連線問題,無法上網,0.0
1119532,2,網路連線問題,無法上網,0.5
453878,1,網路連線問題,無法上網,0.0
1188632,3,網路連線問題,無法上網,-0.3333333333333333
53671,1,網路連線問題,無法上網,-1.0
1203459,2,帳務相關,拆機挽回,0.0
407674,1,網路連線問題,無法上網,0.0
836144,3,網路連線問題,網路品質,0.3333333333333333
1248116,3,經銷商問題,遠傳電信-電訪約裝,0.0
1248893,2,經銷商問題,台哥大-電訪約裝,0.5
1245060,3,經銷商問題,遠傳電信-電訪約裝,0.0
1161681,6,網路連線問題,無法上網,-0.3333333333333333
1146848,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
125940,2,帳務相關,拆機挽回,-0.5
1243103,5,經銷商問題,台哥大-人員進電,0.0
1238023,4,網路連線問題,無法上網,-0.25
1166647,2,網路連線問題,無法上網,0.0
274740,2,網路連線問題,無法上網,0.5
1136903,3,網路連線問題,無法上網,-0.3333333333333333
786142,2,帳務相關,拆機挽回,1.5
276065,1,帳務相關,拆機挽回,0.0
1252324,2,經銷商問題,遠傳電信-電訪約裝,0.5
1243653,3,經銷商問題,遠傳電信-電訪約裝,0.6666666666666666
1006673,1,網路連線問題,無法上網,0.0
112961,1,帳務問題,方案異動CM轉EPON,0.0
1167357,1,帳務相關,拆機挽回,0.0
1179092,4,網路連線問題,無法上網,-0.5
773235,2,網路連線問題,無法上網,0.0
647075,2,網路連線問題,無法上網,-0.5
1208677,1,網路連線問題,網路品質,-1.0
1065991,1,網路連線問題,Cable modem連線,0.0
1214750,1,網路連線問題,無法上網,0.0
1053011,2,網路連線問題,無法上網,0.5
1247532,2,經銷商問題,台哥大-電訪約裝,0.5
1159438,1,帳務相關,拆機挽回,0.0
1012737,1,網路連線問題,無法上網,-1.0
765283,2,網路連線問題,無法上網,0.0
1239321,1,網路連線問題,無法上網,0.0
1242599,1,經銷商問題,台哥大-電訪約裝,0.0
1242713,2,經銷商問題,遠傳電信-電訪約裝,0.5
171143,1,網路連線問題,Cable modem連線,-1.0
1086109,1,帳務問題,繳費相關問題,0.0
1215132,1,網路連線問題,無法上網,0.0
1215114,1,經銷商問題,遠傳電信-人員進電,0.0
1164342,3,經銷商問題,台哥大-電訪約裝,0.0
746716,1,網路連線問題,無法上網,0.0
1143251,6,網路連線問題,Cable modem連線,-0.3333333333333333
905814,2,帳務問題,網路品質,0.5
1244095,4,經銷商問題,台哥大-電訪約裝,-0.25
1237824,3,網路連線問題,無法上網,0.3333333333333333
428597,1,網路連線問題,無法上網,0.0
243171,2,網路連線問題,網路品質,0.5
1156130,2,網路連線問題,Cable modem連線,-0.5
1154037,3,經銷商問題,台哥大-電訪約裝,0.0
1249800,1,經銷商問題,遠傳電信-電訪約裝,0.0
1152538,1,帳務相關,拆機挽回,-1.0
842902,3,網路連線問題,無法上網,0.0
1085767,1,帳務問題,服務異動,0.0
736798,1,網路連線問題,Cable modem連線,0.0
1212221,1,網路連線問題,無法上網,0.0
892151,1,網路連線問題,連線其他相關問題,-1.0
1009622,2,網路連線問題,無法上網,0.5
1098325,1,帳務相關,拆機挽回,0.0
118713,1,帳務相關,拆機挽回,0.0
320216,1,帳務相關,拆機挽回,0.0
1091962,2,網路連線問題,Cable modem連線,0.0
722371,1,網路連線問題,無法上網,0.0
642761,1,網路連線問題,無法上網,0.0
616832,1,帳務問題,用戶退租,0.0
1247933,1,經銷商問題,台哥大-電訪約裝,0.0
808342,1,網路連線問題,無法上網,0.0
1220055,1,帳務相關,拆機挽回,0.0
721513,3,網路連線問題,Cable modem連線,0.3333333333333333
1152156,1,網路連線問題,無法上網,0.0
1177411,1,經銷商問題,台哥大-電訪約裝,0.0
1243959,4,經銷商問題,台哥大-電訪約裝,-0.5
1228236,1,網路連線問題,Cable modem連線,0.0
808744,1,網路連線問題,無法上網,0.0
1166698,1,網路連線問題,無法上網,0.0
765697,1,帳務問題,頻寬方案費率,0.0
1025718,3,網路連線問題,Cable modem連線,-0.3333333333333333
1161340,1,網路連線問題,Cable modem連線,-1.0
692623,1,網路連線問題,無法上網,-1.0
987501,1,網路連線問題,無法上網,-1.0
1155554,1,網路連線問題,無法上網,-1.0
897227,2,帳務問題,連線其他相關問題,0.0
1248321,6,經銷商問題,台哥大-電訪約裝,0.3333333333333333
326013,1,網路連線問題,無法上網,0.0
985832,1,網路連線問題,Cable modem連線,-1.0
721976,1,網路連線問題,無法上網,-1.0
1206881,1,帳務相關,拆機挽回,-1.0
1209286,1,網路連線問題,無法上網,-1.0
101501,1,帳務相關,拆機挽回,-1.0
999384,4,網路連線問題,連線其他相關問題,-0.5
1245263,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
710844,1,網路連線問題,連線其他相關問題,0.0
1143928,3,網路連線問題,網路品質,-0.6666666666666666
741458,3,網路連線問題,無法上網,0.0
35118,4,網路連線問題,無法上網,-0.5
1147279,1,帳務問題,繳費相關問題,0.0
1147005,2,帳務相關,拆機挽回,0.0
1243514,2,經銷商問題,遠傳電信-電訪約裝,0.5
1243633,2,經銷商問題,台哥大-電訪約裝,0.5
32376,1,帳務相關,拆機挽回,0.0
1107393,1,帳務相關,拆機挽回,0.0
16401,1,帳務相關,拆機挽回,0.0
1242706,1,經銷商問題,遠傳電信-電訪約裝,0.0
1243015,1,經銷商問題,遠傳電信-電訪約裝,0.0
1216384,2,網路連線問題,無法上網,-0.5
898903,2,網路連線問題,無法上網,0.0
1244040,1,經銷商問題,台哥大-電訪約裝,0.0
743593,2,網路連線問題,無法上網,0.0
308575,2,網路連線問題,無法上網,0.0
780000,2,網路連線問題,無法上網,-1.0
824119,1,網路連線問題,Cable modem連線,-1.0
1099406,4,網路連線問題,無法上網,0.0
1165212,1,經銷商問題,台哥大-電訪約裝,0.0
1191226,1,網路連線問題,Cable modem連線,-1.0
469094,2,網路連線問題,Cable modem連線,-0.5
1205317,2,網路連線問題,無法上網,-0.5
1220624,1,網路連線問題,無法上網,2.0
1243130,1,經銷商問題,台哥大-電訪約裝,0.0
579491,1,經銷商問題,台哥大-電訪約裝,0.0
19212,1,網路連線問題,Cable modem連線,-1.0
277695,1,帳務相關,拆機挽回,0.0
1166222,2,經銷商問題,台哥大-電訪約裝,0.5
1245315,2,經銷商問題,台哥大-電訪約裝,0.0
1107186,1,網路連線問題,無法上網,0.0
1192676,4,帳務問題,繳費相關問題,0.25
767429,1,帳務問題,繳費相關問題,0.0
1167788,1,帳務問題,頻寬方案費率,0.0
1182175,1,網路連線問題,無法上網,-1.0
1248546,2,經銷商問題,遠傳電信-電訪約裝,0.0
480293,1,網路連線問題,網路品質,1.0
1242661,2,經銷商問題,台哥大-電訪約裝,0.0
527029,1,帳務相關,拆機挽回,0.0
1244370,3,經銷商問題,遠傳電信-電訪約裝,0.3333333333333333
1243856,4,經銷商問題,台哥大-電訪約裝,0.25
1207304,2,帳務相關,拆機挽回,0.0
1245478,4,經銷商問題,遠傳電信-電訪約裝,0.25
1217096,1,網路連線問題,網路品質,0.0
1148393,1,帳務相關,拆機挽回,-1.0
1227438,4,網路連線問題,網路品質,-0.5
428874,1,網路連線問題,無法上網,0.0
1248279,12,經銷商問題,台哥大-人員進電,0.25
683654,1,網路連線問題,無法上網,0.0
280329,1,帳務相關,拆機挽回,0.0
1202292,1,網路連線問題,無法上網,-1.0
515210,3,網路連線問題,Cable modem連線,-0.6666666666666666
855482,1,網路連線問題,無法上網,0.0
721135,2,帳務問題,繳費相關問題,0.0
208705,1,網路連線問題,Cable modem連線,-1.0
1236996,2,帳務相關,拆機挽回,0.0
1198196,1,網路連線問題,無法上網,0.0
1246965,9,經銷商問題,遠傳電信-電訪約裝,0.2222222222222222
1239402,2,網路連線問題,無法上網,0.0
955942,2,帳務問題,無法上網,0.0
801700,1,網路連線問題,無法上網,-1.0
812871,1,網路連線問題,無法上網,-1.0
968994,1,帳務問題,頻寬方案費率,-2.0
790650,2,網路連線問題,無法上網,0.0
966909,2,網路連線問題,無法上網,0.0
1221629,1,經銷商問題,遠傳電信-電訪約裝,0.0
729410,1,帳務相關,拆機挽回,-1.0
1221569,1,網路連線問題,無法上網,0.0
1162604,2,經銷商問題,台哥大-電訪約裝,0.0
1242899,1,經銷商問題,遠傳電信-電訪約裝,0.0
679843,1,帳務相關,拆機挽回,0.0
1244673,4,經銷商問題,台哥大-電訪約裝,0.25
1246115,8,經銷商問題,遠傳電信-電訪約裝,0.0
816572,2,網路連線問題,無法上網,0.0
1245740,4,經銷商問題,遠傳電信-電訪約裝,-2.25
1079899,4,網路連線問題,無法上網,0.0
722310,1,網路連線問題,網路品質,0.0
1246078,2,經銷商問題,台哥大-人員進電,0.0
1246632,6,經銷商問題,台哥大-電訪約裝,0.0
1246861,2,經銷商問題,遠傳電信-電訪約裝,0.0
918768,1,帳務相關,拆機挽回,0.0
1244057,3,網路連線問題,連線其他相關問題,0.3333333333333333
1098729,2,網路連線問題,無法上網,-0.5
1132833,1,帳務相關,拆機挽回,0.0
705027,1,網路連線問題,網路品質,0.0
1210162,2,網路連線問題,固定Ip問題,0.0
804093,3,帳務相關,拆機挽回,0.0
1152882,1,網路連線問題,無法上網,0.0
1098812,1,帳務相關,拆機挽回,0.0
1209885,2,網路連線問題,無法上網,-1.0
917367,1,網路連線問題,無法上網,0.0
352782,1,網路連線問題,網路品質,0.0
953650,1,網路連線問題,無法上網,-1.0
825760,2,網路連線問題,網路品質,-1.0
751875,1,帳務問題,繳費相關問題,0.0
1245995,2,經銷商問題,遠傳電信-電訪約裝,0.5
1245988,1,經銷商問題,台哥大-電訪約裝,0.0
1039417,1,網路連線問題,無法上網,0.0
1242830,1,經銷商問題,台哥大-電訪約裝,0.0
1242841,2,經銷商問題,台哥大-電訪約裝,0.0
1242840,1,經銷商問題,台哥大-電訪約裝,0.0
1017622,5,網路連線問題,無法上網,0.4
782648,1,網路連線問題,連線其他相關問題,0.0
896374,1,網路連線問題,無法上網,0.0
890216,1,網路連線問題,無法上網,0.0
1160342,4,網路連線問題,無法上網,-0.25
1144001,3,網路連線問題,Cable modem連線,-0.3333333333333333
847005,1,網路連線問題,無法上網,0.0
487954,2,網路連線問題,無法上網,0.0
753161,1,網路連線問題,Cable modem連線,0.0
782237,2,網路連線問題,無法上網,-0.5
817374,1,網路連線問題,無法上網,-3.0
1244720,1,經銷商問題,遠傳電信-電訪約裝,0.0
1244719,3,經銷商問題,遠傳電信-電訪約裝,0.3333333333333333
770595,3,網路連線問題,無法上網,-0.3333333333333333
1079330,5,網路連線問題,無法上網,0.2
230148,2,經銷商問題,台哥大-電訪約裝,0.5
1125025,1,網路連線問題,無法上網,-1.0
212788,2,網路連線問題,Cable modem連線,0.0
1203582,1,網路連線問題,無法上網,0.0
1229095,1,網路連線問題,無法上網,0.0
1174382,1,網路連線問題,無法上網,-1.0
1205962,2,經銷商問題,台哥大-電訪約裝,0.0
959303,1,網路連線問題,無法上網,0.0
929243,1,網路連線問題,無法上網,1.0
1200109,1,網路連線問題,無法上網,-1.0
1242671,3,經銷商問題,台哥大-電訪約裝,0.0
1244375,1,經銷商問題,台哥大-電訪約裝,0.0
1137618,1,網路連線問題,無法上網,-1.0
482633,2,網路連線問題,無法上網,0.0
1245640,1,網路連線問題,無法上網,0.0
719092,1,網路連線問題,無法上網,0.0
1222345,1,網路連線問題,無法上網,0.0
921384,1,網路連線問題,Cable modem連線,0.0
376030,1,網路連線問題,無法上網,0.0
502872,2,網路連線問題,Cable modem連線,-1.5
740077,2,網路連線問題,無法上網,0.0
1133814,2,帳務相關,拆機挽回,0.5
1232956,1,網路連線問題,無法上網,-1.0
1245417,4,經銷商問題,台哥大-電訪約裝,0.5
405863,1,網路連線問題,無法上網,0.0
1111287,2,帳務問題,用戶要求優惠,0.5
901446,1,網路連線問題,無法上網,0.0
911052,2,網路連線問題,無法上網,0.0
1047604,1,網路連線問題,無法上網,0.0
955591,1,網路連線問題,網路品質,1.0
978760,2,網路連線問題,Cable modem連線,0.5
1017217,1,網路連線問題,網路品質,-1.0
553257,1,網路連線問題,無法上網,0.0
68328,1,網路連線問題,無法上網,0.0
1244748,2,經銷商問題,台哥大-電訪約裝,0.5
1245410,1,經銷商問題,遠傳電信-電訪約裝,0.0
897052,4,帳務相關,拆機挽回,0.0
1137250,2,經銷商問題,台哥大-電訪約裝,0.0
