客編,平均繳款延遲日數,paytype_1,paytype_3,paytype_6,paytype_12,paytype_15,paytype_99,paymethod_APP臨櫃代收(7-11),paymethod_CVS臨櫃代收(7-11),paymethod_信用卡扣款,paymethod_其他繳款方式,paymethod_廠商代收,paymethod_當月繳帳單,paymethod_簡訊帳單臨櫃代收(7-11),paymethod_金融機構轉帳
480653,6.333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0
482180,5.888888888888889,1,0,0,0,0,0,0,0,0,1,0,0,0,0
482388,2.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,1,0,0
483097,4.875,0,0,1,0,0,0,0,1,0,0,0,0,0,0
484142,6.444444444444445,1,0,0,0,0,0,0,0,0,0,0,1,0,0
485394,8.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0
485731,47.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0
488023,4.777777777777778,1,0,0,0,0,0,0,0,0,0,0,1,0,0
488595,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
490038,8.88888888888889,1,0,0,0,0,0,0,0,0,0,0,1,0,0
588383,-3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
642924,-15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
142693,-14.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
911696,-12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
949016,-15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1049382,17.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1049405,17.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
633100,-12.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
580542,-19.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
583535,-15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
589489,-15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
614320,-20.666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,1,0
520587,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
490799,9.222222222222221,1,0,0,0,0,0,0,0,0,0,0,1,0,0
495442,9.222222222222221,1,0,0,0,0,0,0,0,0,0,0,1,0,0
497065,8.11111111111111,1,0,0,0,0,0,0,0,0,0,0,1,0,0
501500,8.444444444444445,1,0,0,0,0,0,0,0,0,0,0,1,0,0
506058,5.111111111111111,1,0,0,0,0,0,0,0,0,0,0,1,0,0
508123,9.444444444444445,1,0,0,0,0,0,0,0,0,0,0,1,0,0
509675,6.888888888888889,1,0,0,0,0,0,0,0,0,0,0,0,1,0
511618,6.777777777777778,1,0,0,0,0,0,0,0,0,0,0,1,0,0
512162,9.11111111111111,1,0,0,0,0,0,0,0,0,0,0,1,0,0
515936,9.333333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0
747478,11.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
759669,6.888888888888889,1,0,0,0,0,0,0,0,0,0,0,1,0,0
673566,-4.166666666666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0
676077,-18.666666666666668,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1020051,-21.454545454545453,1,0,0,0,0,0,0,1,0,0,0,0,0,0
654744,-25.77777777777778,0,1,0,0,0,0,0,0,0,0,0,0,1,0
640802,-12.666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0
648669,-17.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
652168,-14.125,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1031210,-15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
996981,17.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
997027,17.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
997052,17.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12275,17.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
392491,6.444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,1,0
416413,40.88235294117647,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1124354,-12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
586515,5.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
358053,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
522026,4.888888888888889,1,0,0,0,0,0,0,1,0,0,0,0,0,0
834636,6.222222222222222,1,0,0,0,0,0,0,0,0,0,0,1,0,0
860027,11.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0
898571,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
957977,5.111111111111111,1,0,0,0,0,0,0,0,0,0,0,1,0,0
965436,7.222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1041899,8.11111111111111,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1048994,10.222222222222221,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1056333,4.888888888888889,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1091695,6.666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1131451,-0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1188814,9.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1231130,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
381360,-23.666666666666668,0,1,0,0,0,0,0,1,0,0,0,0,0,0
382741,-21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
385346,-24.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
386863,-11.333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,1,0
387349,-23.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,1,0
389769,-28.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0
390236,-23.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,1,0
391383,-23.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
394681,-23.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
396135,-22.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
396749,4.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0
399303,-24.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
400289,-14.333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,1,0
401450,-19.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
403601,-8.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0
409533,-22.333333333333332,0,1,0,0,0,0,0,1,0,0,0,0,0,0
411333,-14.333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,1,0
411863,-21.333333333333332,0,1,0,0,0,0,0,1,0,0,0,0,0,0
413904,-23.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,1,0
414089,-23.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
415504,-23.666666666666668,0,1,0,0,0,0,0,1,0,0,0,0,0,0
417236,-21.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
420411,-23.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,1,0
420763,-19.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
427493,-18.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
429687,-22.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1042156,20.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1047943,23.22222222222222,1,0,0,0,0,0,0,1,0,0,0,0,0,0
489967,8.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0
490424,-2.4444444444444446,1,0,0,0,0,0,0,0,0,0,0,0,1,0
504444,9.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1009149,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
887214,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
174119,12.666666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0
186715,19.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
191159,24.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
223882,17.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
244041,17.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
258044,16.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
259263,19.666666666666668,0,0,0,0,0,1,0,0,0,0,0,1,0,0
275794,10.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
277067,9.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0
279842,27.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
282034,1.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0
303499,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
309373,23.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
718563,11.666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,1,0
769413,17.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
916409,17.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,1,0
553042,-13.333333333333334,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1021985,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
524153,2.625,1,0,0,0,0,0,0,1,0,0,0,0,0,0
559491,4.333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0
430972,-17.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,1,0
432438,-16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
433275,-23.666666666666668,0,1,0,0,0,0,0,1,0,0,0,0,0,0
433874,-21.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
440413,-13.666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0
442037,-21.333333333333332,0,1,0,0,0,0,0,1,0,0,0,0,0,0
442777,-15.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
443383,-24.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
445259,-17.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
450439,-23.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
451755,-18.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
456801,-24.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
458438,-23.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460688,-21.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463096,-25.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
471201,-25.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
473758,-20.666666666666668,0,1,0,0,0,0,0,1,0,0,0,0,0,0
475029,-12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
476673,-26.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
477833,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
483233,-26.666666666666668,0,1,0,0,0,0,0,1,0,0,0,0,0,0
483520,-22.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
484043,-21.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
484796,-24.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
485812,-22.333333333333332,0,1,0,0,0,0,0,1,0,0,0,0,0,0
487312,-23.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,1,0
490595,-24.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
491599,-23.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
492769,-12.333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,1,0
501949,-24.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
502969,-23.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
792751,3.6666666666666665,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1049197,-16.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1052625,37.05555555555556,1,0,0,0,0,0,0,1,0,0,0,0,0,0
490744,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,1,0
901772,7.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0
526557,6.111111111111111,1,0,0,0,0,0,0,1,0,0,0,0,0,0
527278,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
563288,6.285714285714286,1,0,0,0,0,0,0,0,0,0,0,1,0,0
506521,-23.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,0
508944,-23.666666666666668,0,1,0,0,0,0,0,1,0,0,0,0,0,0
510174,-22.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
513585,-24.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
687202,-18.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
714568,-22.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0
755803,-24.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
787014,-23.333333333333332,0,1,0,0,0,0,0,1,0,0,0,0,0,0
795849,-19.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
814068,-23.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0
839231,-9.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
925953,-24.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
940097,-7.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1230337,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
630477,3.2857142857142856,1,0,0,0,0,0,0,1,0,0,0,0,0,0
729639,1.6666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0
972281,4.222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,1,0
499008,-41.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1230644,-1.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
572889,16.77777777777778,1,0,0,0,0,0,0,0,0,0,0,0,1,0
621182,3.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0
621660,10.333333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0
652103,5.555555555555555,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1071677,7.777777777777778,1,0,0,0,0,0,0,1,0,0,0,0,0,0
487662,5.666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1230858,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1231083,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
532319,7.222222222222222,1,0,0,0,0,0,0,0,0,0,0,1,0,0
533224,5.111111111111111,1,0,0,0,0,0,0,1,0,0,0,0,0,0
567686,8.777777777777779,1,0,0,0,0,0,0,0,0,0,0,0,1,0
599868,5.222222222222222,1,0,0,0,0,0,0,1,0,0,0,0,0,0
861278,3.625,1,0,0,0,0,0,0,1,0,0,0,0,0,0
692123,-4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
692721,-15.333333333333334,0,0,1,0,0,0,0,1,0,0,0,0,0,0
692906,-11.666666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0
693040,-20.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
693873,-18.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
694669,-11.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
695216,-25.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
696676,-16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
698744,-8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
699056,-7.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
700009,-10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
953291,-24.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
957839,-20.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
960233,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
962202,-17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
963051,-22.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
964893,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
965323,-16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
966707,-42.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
968510,-44.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
970828,-13.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
971962,-5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
972069,-25.09090909090909,1,0,0,0,0,0,0,0,0,0,0,0,1,0
183002,-22.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
199203,-22.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
200472,-38.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
209486,-6.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
211674,-34.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
214115,-29.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
217551,-21.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
217917,-40.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
221291,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1081234,-1.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1081744,-5.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1082182,-24.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1082981,-27.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1093802,-20.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1093839,-12.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1093907,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1093944,-15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1094025,-33.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1094483,-23.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1094495,-27.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1094795,-28.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1094812,-19.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1095186,-35.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1107597,-6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1155129,-33.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1155306,-36.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1155874,-12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
934348,-6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
959009,-17.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
959825,-24.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
689028,10.545454545454545,1,0,0,0,0,0,0,0,0,0,0,0,1,0
971121,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0
455631,8.222222222222221,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1054579,17.444444444444443,1,0,0,0,0,0,0,0,0,0,0,0,1,0
119040,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
407546,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
480311,18.333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1048767,12.11111111111111,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1061516,14.444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1050777,-33.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
764768,-16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
858862,-16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1047092,-16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24883,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31478,14.333333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0
85131,11.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
121681,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
133571,15.333333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0
147257,15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1172460,15.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5853,16.333333333333332,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12677,13.11111111111111,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17453,13.444444444444445,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27442,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33021,13.11111111111111,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37228,15.11111111111111,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56429,12.555555555555555,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83326,-11.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
109359,12.555555555555555,1,0,0,0,0,0,0,0,0,0,0,0,1,0
114964,16.22222222222222,1,0,0,0,0,0,0,0,0,0,0,0,1,0
120518,16.555555555555557,1,0,0,0,0,0,0,0,0,0,0,0,1,0
132838,21.833333333333332,1,0,0,0,0,0,0,0,0,1,0,0,0,0
139011,17.666666666666668,1,0,0,0,0,0,0,0,0,0,0,0,1,0
734952,15.444444444444445,1,0,0,0,0,0,0,0,0,1,0,0,0,0
779417,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
949359,7.222222222222222,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1052256,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
820253,-17.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
779483,-4.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
724935,-10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
751906,-13.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
887090,-27.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1017232,-10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
576871,-12.666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1032293,-35.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
762458,-2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
763184,-16.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0
764156,-26.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
764670,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1
765106,-0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1
766634,-16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
766949,-6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
768453,-18.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
769107,-30.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
769484,-10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
770136,-13.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
770244,-28.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
770514,-32.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
771129,-30.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
774037,-17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
775197,-15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
776401,-21.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
778301,-4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
387343,5.888888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,1
389757,22.555555555555557,1,0,0,0,0,0,0,0,0,0,0,0,1,0
837347,-31.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
838250,-13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
839181,-25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
843213,-14.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
844323,-15.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
848510,-19.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
852658,-14.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
852774,-10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
853205,-14.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
853220,-17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
853642,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
853869,-14.666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,0
853872,-7.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1147920,-28.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
635704,-16.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
641747,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
644814,-40.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
644861,-20.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1094410,-25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1101146,-19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1102242,-35.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1109525,-35.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1114569,-17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1116002,-18.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1117713,-27.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1130023,-36.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1133334,11.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1171076,-33.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1171406,-35.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
316903,-5.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0
320534,-24.333333333333332,0,0,1,0,0,0,0,0,0,0,0,0,1,0
324630,-19.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
325319,-5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
328774,-27.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
685322,-10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
688102,-17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
688528,-16.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
688600,-15.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
688719,-11.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
688901,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
689278,-35.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
689412,-15.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
690396,-46.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
690905,-17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
691209,-25.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
692076,-13.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
692086,-4.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
692338,-30.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
692872,-7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
693256,-8.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
693542,-13.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
693586,-16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1170799,-10.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1171334,-9.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1171989,-29.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
789636,-18.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
790098,-22.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
791354,-17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
791529,-20.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
791617,-12.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
792915,-10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
793717,-6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
794170,1.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0
794211,-11.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
